input_cif,action_prompt,output_cif
input_cifs\mp-1220553.cif,Add Ti at [5.64533662 7.18493507 2.26532209] to the cif file.,output_cifs\add_atom_action\mp-1220553_processed.cif
input_cifs\mp-1220692.cif,Add Cu at [12.14975997  6.6582162   3.11086641] to the cif file.,output_cifs\add_atom_action\mp-1220692_processed.cif
input_cifs\mp-1220760.cif,Add Mo at [-3.01770404  6.62846523  1.86549897] to the cif file.,output_cifs\add_atom_action\mp-1220760_processed.cif
input_cifs\mp-1221207.cif,Add N at [3.44797261 6.71943698 3.13388222] to the cif file.,output_cifs\add_atom_action\mp-1221207_processed.cif
input_cifs\mp-1221380.cif,Add Fl at [1.53754546 0.79002261 7.16276061] to the cif file.,output_cifs\add_atom_action\mp-1221380_processed.cif
input_cifs\mp-1221838.cif,Add Rn at [4.07143448 4.16844149 3.79060977] to the cif file.,output_cifs\add_atom_action\mp-1221838_processed.cif
input_cifs\mp-1221843.cif,Add Np at [0.13223076 3.28016753 4.04056284] to the cif file.,output_cifs\add_atom_action\mp-1221843_processed.cif
input_cifs\mp-1221998.cif,Add Fe at [0.75932577 1.94881987 3.02423252] to the cif file.,output_cifs\add_atom_action\mp-1221998_processed.cif
input_cifs\mp-1222146.cif,Add Pr at [1.423909   6.91222238 4.5830086 ] to the cif file.,output_cifs\add_atom_action\mp-1222146_processed.cif
input_cifs\mp-1222327.cif,Add O at [-1.79584475 -0.59990676  3.42976965] to the cif file.,output_cifs\add_atom_action\mp-1222327_processed.cif
input_cifs\mp-1222509.cif,Add I at [1.72734323 2.40544485 2.72151726] to the cif file.,output_cifs\add_atom_action\mp-1222509_processed.cif
input_cifs\mp-1222563.cif,Add Re at [1.31337731 3.48662714 4.00201706] to the cif file.,output_cifs\add_atom_action\mp-1222563_processed.cif
input_cifs\mp-1222827.cif,Add Er at [0.15751382 1.1799841  1.94886459] to the cif file.,output_cifs\add_atom_action\mp-1222827_processed.cif
input_cifs\mp-1223169.cif,Add Ni at [5.07459958 3.54357561 1.20509713] to the cif file.,output_cifs\add_atom_action\mp-1223169_processed.cif
input_cifs\mp-1223295.cif,Add Rn at [6.32783078 8.24624418 5.31523824] to the cif file.,output_cifs\add_atom_action\mp-1223295_processed.cif
input_cifs\mp-1223429.cif,Add Ga at [-0.26559827  6.79192007  6.34914726] to the cif file.,output_cifs\add_atom_action\mp-1223429_processed.cif
input_cifs\mp-1223578.cif,Add Hg at [0.43138716 8.85409275 1.15340713] to the cif file.,output_cifs\add_atom_action\mp-1223578_processed.cif
input_cifs\mp-1223597.cif,Add Te at [4.19791448 5.72499322 7.20193746] to the cif file.,output_cifs\add_atom_action\mp-1223597_processed.cif
input_cifs\mp-1223626.cif,Add Cl at [3.69005826 0.75565769 3.35451044] to the cif file.,output_cifs\add_atom_action\mp-1223626_processed.cif
input_cifs\mp-1223895.cif,Add I at [0.3033204  1.2659668  2.42783845] to the cif file.,output_cifs\add_atom_action\mp-1223895_processed.cif
input_cifs\mp-1224478.cif,Add Ts at [4.93599276 2.60305983 5.07411499] to the cif file.,output_cifs\add_atom_action\mp-1224478_processed.cif
input_cifs\mp-1224502.cif,Add Rh at [1.44596852 3.33762332 4.19847078] to the cif file.,output_cifs\add_atom_action\mp-1224502_processed.cif
input_cifs\mp-1225147.cif,Add Pt at [7.58713414 6.03963472 2.63002047] to the cif file.,output_cifs\add_atom_action\mp-1225147_processed.cif
input_cifs\mp-1225213.cif,Add La at [8.59008103 8.89477137 7.21256311] to the cif file.,output_cifs\add_atom_action\mp-1225213_processed.cif
input_cifs\mp-1225229.cif,Add Nd at [0.62046145 0.83208292 3.21179874] to the cif file.,output_cifs\add_atom_action\mp-1225229_processed.cif
input_cifs\mp-1225237.cif,Add Pm at [1.28069466 5.67193997 3.17277345] to the cif file.,output_cifs\add_atom_action\mp-1225237_processed.cif
input_cifs\mp-1225440.cif,Add Pb at [3.10230798 1.01283018 3.18510202] to the cif file.,output_cifs\add_atom_action\mp-1225440_processed.cif
input_cifs\mp-1225651.cif,Add W at [ 3.65967299 12.55568546  3.93226665] to the cif file.,output_cifs\add_atom_action\mp-1225651_processed.cif
input_cifs\mp-1225781.cif,Add Li at [3.43989659 0.21952349 6.88070293] to the cif file.,output_cifs\add_atom_action\mp-1225781_processed.cif
input_cifs\mp-1226113.cif,Add Co at [5.96142303 6.8609083  7.36206697] to the cif file.,output_cifs\add_atom_action\mp-1226113_processed.cif
input_cifs\mp-1226144.cif,Add Cl at [2.60535701 1.3414857  7.39248553] to the cif file.,output_cifs\add_atom_action\mp-1226144_processed.cif
input_cifs\mp-1226291.cif,Add Np at [2.44708371 4.86588014 1.81385412] to the cif file.,output_cifs\add_atom_action\mp-1226291_processed.cif
input_cifs\mp-1226695.cif,Add Bh at [ 7.32094645  3.395961   10.47200014] to the cif file.,output_cifs\add_atom_action\mp-1226695_processed.cif
input_cifs\mp-1227099.cif,Add In at [4.32438643 4.93782908 0.5916497 ] to the cif file.,output_cifs\add_atom_action\mp-1227099_processed.cif
input_cifs\mp-1227106.cif,Add Zr at [0.6994086  1.29428054 2.34628534] to the cif file.,output_cifs\add_atom_action\mp-1227106_processed.cif
input_cifs\mp-1227447.cif,Add Ga at [-1.61734139  4.91846784  0.94706638] to the cif file.,output_cifs\add_atom_action\mp-1227447_processed.cif
input_cifs\mp-1227574.cif,Add N at [1.12958051 3.05193814 1.28206202] to the cif file.,output_cifs\add_atom_action\mp-1227574_processed.cif
input_cifs\mp-1227644.cif,Add Kr at [3.99222772 0.30519012 6.07489404] to the cif file.,output_cifs\add_atom_action\mp-1227644_processed.cif
input_cifs\mp-1227756.cif,Add Ti at [5.83197719 6.41274065 3.64983069] to the cif file.,output_cifs\add_atom_action\mp-1227756_processed.cif
input_cifs\mp-1227836.cif,Add Be at [6.26329331 1.9074249  1.33796201] to the cif file.,output_cifs\add_atom_action\mp-1227836_processed.cif
input_cifs\mp-1227849.cif,Add Cn at [-1.37192267  2.47738895  8.55140971] to the cif file.,output_cifs\add_atom_action\mp-1227849_processed.cif
input_cifs\mp-1227954.cif,Add Ti at [4.05498363 6.89115687 1.62637791] to the cif file.,output_cifs\add_atom_action\mp-1227954_processed.cif
input_cifs\mp-1228056.cif,Add Ti at [ 2.23088281  4.24175393 11.31571365] to the cif file.,output_cifs\add_atom_action\mp-1228056_processed.cif
input_cifs\mp-1228315.cif,Add Mo at [-1.25371738  2.30290732  1.84602758] to the cif file.,output_cifs\add_atom_action\mp-1228315_processed.cif
input_cifs\mp-1228494.cif,Add Ru at [8.86552424 6.27701346 4.0649686 ] to the cif file.,output_cifs\add_atom_action\mp-1228494_processed.cif
input_cifs\mp-1228522.cif,Add Sc at [1.02329614 5.58287198 2.26287027] to the cif file.,output_cifs\add_atom_action\mp-1228522_processed.cif
input_cifs\mp-1228836.cif,Add Co at [-0.75540381  3.4778839   1.25044608] to the cif file.,output_cifs\add_atom_action\mp-1228836_processed.cif
input_cifs\mp-1229286.cif,Add Ca at [-0.25667172  2.44030502  3.71009425] to the cif file.,output_cifs\add_atom_action\mp-1229286_processed.cif
input_cifs\mp-1232260.cif,Add Po at [ 1.56911562 11.54580363 10.09244637] to the cif file.,output_cifs\add_atom_action\mp-1232260_processed.cif
input_cifs\mp-1232340.cif,Add Y at [ 2.81672372  3.75560251 11.07131853] to the cif file.,output_cifs\add_atom_action\mp-1232340_processed.cif
input_cifs\mp-1233155.cif,Add Rh at [2.38687701 2.26715972 3.83423304] to the cif file.,output_cifs\add_atom_action\mp-1233155_processed.cif
input_cifs\mp-1233280.cif,Add Ce at [0.58201651 3.02910265 3.14822822] to the cif file.,output_cifs\add_atom_action\mp-1233280_processed.cif
input_cifs\mp-1233390.cif,Add Cs at [-2.64250758  4.96468092  2.33982052] to the cif file.,output_cifs\add_atom_action\mp-1233390_processed.cif
input_cifs\mp-1233443.cif,Add Te at [8.64053894 1.50466751 6.62390258] to the cif file.,output_cifs\add_atom_action\mp-1233443_processed.cif
input_cifs\mp-1233468.cif,Add K at [9.44222221 8.70048174 3.2878238 ] to the cif file.,output_cifs\add_atom_action\mp-1233468_processed.cif
input_cifs\mp-1233776.cif,Add Sb at [2.05592317 5.14173227 4.32374059] to the cif file.,output_cifs\add_atom_action\mp-1233776_processed.cif
input_cifs\mp-1233932.cif,Add U at [3.2084556  3.80326309 4.88682927] to the cif file.,output_cifs\add_atom_action\mp-1233932_processed.cif
input_cifs\mp-1233998.cif,Add Lu at [3.42413764 6.14009396 2.10592731] to the cif file.,output_cifs\add_atom_action\mp-1233998_processed.cif
input_cifs\mp-1234032.cif,Add Th at [ 2.98637978  3.79332812 11.71037632] to the cif file.,output_cifs\add_atom_action\mp-1234032_processed.cif
input_cifs\mp-1234239.cif,Add Fl at [14.83932352  7.49069081  4.93431037] to the cif file.,output_cifs\add_atom_action\mp-1234239_processed.cif
input_cifs\mp-12343.cif,Add Lv at [2.4952981  5.54193326 6.93444022] to the cif file.,output_cifs\add_atom_action\mp-12343_processed.cif
input_cifs\mp-1234325.cif,Add Cd at [0.26507034 2.53014238 1.01113126] to the cif file.,output_cifs\add_atom_action\mp-1234325_processed.cif
input_cifs\mp-1234413.cif,Add Ca at [5.68071224 5.71429061 3.32544022] to the cif file.,output_cifs\add_atom_action\mp-1234413_processed.cif
input_cifs\mp-1234620.cif,Add Tm at [3.14921789 5.82510763 4.2947908 ] to the cif file.,output_cifs\add_atom_action\mp-1234620_processed.cif
input_cifs\mp-1234667.cif,Add Tl at [1.32014168 4.83196976 3.46924372] to the cif file.,output_cifs\add_atom_action\mp-1234667_processed.cif
input_cifs\mp-1234741.cif,Add Md at [1.95625317 6.349765   2.02866721] to the cif file.,output_cifs\add_atom_action\mp-1234741_processed.cif
input_cifs\mp-1235023.cif,Add K at [8.51906102 5.17064174 4.43436164] to the cif file.,output_cifs\add_atom_action\mp-1235023_processed.cif
input_cifs\mp-1235295.cif,Add Rn at [2.84720631 2.21587506 4.19393285] to the cif file.,output_cifs\add_atom_action\mp-1235295_processed.cif
input_cifs\mp-1235548.cif,Add Xe at [-0.34653368  5.76823371  3.36664917] to the cif file.,output_cifs\add_atom_action\mp-1235548_processed.cif
input_cifs\mp-1235562.cif,Add Kr at [4.5629541  5.02758404 1.8764872 ] to the cif file.,output_cifs\add_atom_action\mp-1235562_processed.cif
input_cifs\mp-1235571.cif,Add No at [1.83583949 4.54285468 3.05474802] to the cif file.,output_cifs\add_atom_action\mp-1235571_processed.cif
input_cifs\mp-1235672.cif,Add Og at [6.13923409 3.68720879 4.73530221] to the cif file.,output_cifs\add_atom_action\mp-1235672_processed.cif
input_cifs\mp-1235780.cif,Add Ir at [2.6505163  1.39590695 3.12602077] to the cif file.,output_cifs\add_atom_action\mp-1235780_processed.cif
input_cifs\mp-1236433.cif,Add Ta at [-0.23710112  3.00582308  2.71238789] to the cif file.,output_cifs\add_atom_action\mp-1236433_processed.cif
input_cifs\mp-1236543.cif,Add Xe at [-1.11712137  4.61925301  0.16510011] to the cif file.,output_cifs\add_atom_action\mp-1236543_processed.cif
input_cifs\mp-1237278.cif,Add F at [2.80974757 1.89096975 6.58576278] to the cif file.,output_cifs\add_atom_action\mp-1237278_processed.cif
input_cifs\mp-1237483.cif,Add Si at [ 9.88338891 -1.78178375  6.71713778] to the cif file.,output_cifs\add_atom_action\mp-1237483_processed.cif
input_cifs\mp-1238409.cif,Add S at [6.19203082 1.6026876  4.42903461] to the cif file.,output_cifs\add_atom_action\mp-1238409_processed.cif
input_cifs\mp-1239078.cif,Add Ce at [0.22794927 8.03312117 3.97252216] to the cif file.,output_cifs\add_atom_action\mp-1239078_processed.cif
input_cifs\mp-1239118.cif,Add Rn at [1.85830658 3.60454453 1.77012502] to the cif file.,output_cifs\add_atom_action\mp-1239118_processed.cif
input_cifs\mp-1239141.cif,Add Ba at [4.98558261 5.88191433 1.97326174] to the cif file.,output_cifs\add_atom_action\mp-1239141_processed.cif
input_cifs\mp-1239223.cif,Add O at [1.5446421  3.38365179 7.62569035] to the cif file.,output_cifs\add_atom_action\mp-1239223_processed.cif
input_cifs\mp-1245280.cif,Add Be at [ 0.45187783 10.50590694  6.1989243 ] to the cif file.,output_cifs\add_atom_action\mp-1245280_processed.cif
input_cifs\mp-1245339.cif,Add Ge at [2.43665843 5.49366961 1.85898264] to the cif file.,output_cifs\add_atom_action\mp-1245339_processed.cif
input_cifs\mp-1245361.cif,Add C at [4.0435831  8.68594919 7.80405058] to the cif file.,output_cifs\add_atom_action\mp-1245361_processed.cif
input_cifs\mp-1245365.cif,Add Os at [1.87665647 2.54060182 0.67551556] to the cif file.,output_cifs\add_atom_action\mp-1245365_processed.cif
input_cifs\mp-1245626.cif,Add Pu at [1.60513644 5.86835162 2.0936792 ] to the cif file.,output_cifs\add_atom_action\mp-1245626_processed.cif
input_cifs\mp-1245657.cif,Add Ru at [ 8.48719804  1.30487941 14.41301437] to the cif file.,output_cifs\add_atom_action\mp-1245657_processed.cif
input_cifs\mp-1245740.cif,Add Pb at [7.30649139 3.19887752 0.79667471] to the cif file.,output_cifs\add_atom_action\mp-1245740_processed.cif
input_cifs\mp-1246144.cif,Add Ti at [2.91305898 4.61383297 2.57058927] to the cif file.,output_cifs\add_atom_action\mp-1246144_processed.cif
input_cifs\mp-1246228.cif,Add Tb at [3.66041954 6.71538922 1.13075607] to the cif file.,output_cifs\add_atom_action\mp-1246228_processed.cif
input_cifs\mp-1246371.cif,Add Ds at [1.48708105 8.28658943 4.25991408] to the cif file.,output_cifs\add_atom_action\mp-1246371_processed.cif
input_cifs\mp-1246720.cif,Add Ds at [1.87723857 2.99285619 1.05211438] to the cif file.,output_cifs\add_atom_action\mp-1246720_processed.cif
input_cifs\mp-1246726.cif,Add Sm at [12.04385459  6.12584171  4.06563958] to the cif file.,output_cifs\add_atom_action\mp-1246726_processed.cif
input_cifs\mp-1246860.cif,Add Er at [0.36308546 6.52198246 0.83806414] to the cif file.,output_cifs\add_atom_action\mp-1246860_processed.cif
input_cifs\mp-1247094.cif,Add At at [6.8809874  0.71370319 1.19483044] to the cif file.,output_cifs\add_atom_action\mp-1247094_processed.cif
input_cifs\mp-1247286.cif,Add Bh at [8.46579979 0.40563258 5.68148973] to the cif file.,output_cifs\add_atom_action\mp-1247286_processed.cif
input_cifs\mp-1247309.cif,Add Kr at [13.68449065  6.1648087   5.91857599] to the cif file.,output_cifs\add_atom_action\mp-1247309_processed.cif
input_cifs\mp-1247354.cif,Add Cs at [16.11616725  5.9750362   9.22742012] to the cif file.,output_cifs\add_atom_action\mp-1247354_processed.cif
input_cifs\mp-1247634.cif,Add Tb at [1.00072085 4.27158715 9.86603022] to the cif file.,output_cifs\add_atom_action\mp-1247634_processed.cif
input_cifs\mp-1247690.cif,Add Mg at [4.40049347 6.15771297 6.68433837] to the cif file.,output_cifs\add_atom_action\mp-1247690_processed.cif
input_cifs\mp-1250148.cif,Add Mc at [7.20916687 5.38102176 2.6562897 ] to the cif file.,output_cifs\add_atom_action\mp-1250148_processed.cif
input_cifs\mp-1250558.cif,Add Ce at [11.77091731  5.16262118  4.80997346] to the cif file.,output_cifs\add_atom_action\mp-1250558_processed.cif
input_cifs\mp-1253019.cif,Add Mg at [ 1.13442417  5.46142434 15.24515127] to the cif file.,output_cifs\add_atom_action\mp-1253019_processed.cif
input_cifs\mp-1262123.cif,Add Mg at [ 3.8857999   2.31948822 13.35705893] to the cif file.,output_cifs\add_atom_action\mp-1262123_processed.cif
input_cifs\mp-12645.cif,Add Md at [2.81016732 3.76807027 3.43999299] to the cif file.,output_cifs\add_atom_action\mp-12645_processed.cif
input_cifs\mp-1273464.cif,Add Pu at [0.14761783 6.15900132 0.0454529 ] to the cif file.,output_cifs\add_atom_action\mp-1273464_processed.cif
input_cifs\mp-1274050.cif,Add Tb at [3.18732477 6.03526189 3.752136  ] to the cif file.,output_cifs\add_atom_action\mp-1274050_processed.cif
input_cifs\mp-1275879.cif,Add At at [5.82719249 0.38606013 0.48586666] to the cif file.,output_cifs\add_atom_action\mp-1275879_processed.cif
input_cifs\mp-1278738.cif,Add P at [2.82724963 1.71798286 1.00955103] to the cif file.,output_cifs\add_atom_action\mp-1278738_processed.cif
input_cifs\mp-1290926.cif,Add Ga at [-0.78429766  1.88419433  3.34694345] to the cif file.,output_cifs\add_atom_action\mp-1290926_processed.cif
input_cifs\mp-1290947.cif,Add Am at [0.41782412 3.67881435 0.34028711] to the cif file.,output_cifs\add_atom_action\mp-1290947_processed.cif
input_cifs\mp-1293037.cif,Add No at [5.43119609 1.076985   5.1749535 ] to the cif file.,output_cifs\add_atom_action\mp-1293037_processed.cif
input_cifs\mp-1294897.cif,Add Na at [-1.76914497  3.31060117 15.29041204] to the cif file.,output_cifs\add_atom_action\mp-1294897_processed.cif
input_cifs\mp-1297758.cif,Add Ho at [3.56247551 2.56235036 8.1750477 ] to the cif file.,output_cifs\add_atom_action\mp-1297758_processed.cif
input_cifs\mp-1299593.cif,Add Cm at [1.36634026 0.33995743 2.13057475] to the cif file.,output_cifs\add_atom_action\mp-1299593_processed.cif
input_cifs\mp-1301981.cif,Add Tb at [6.11079166 5.4353846  4.52416255] to the cif file.,output_cifs\add_atom_action\mp-1301981_processed.cif
input_cifs\mp-1302395.cif,Add Sr at [-0.73682291 -2.53124054  6.4759363 ] to the cif file.,output_cifs\add_atom_action\mp-1302395_processed.cif
input_cifs\mp-1307565.cif,Add Tm at [ 0.66139005 -0.5639294   8.84966522] to the cif file.,output_cifs\add_atom_action\mp-1307565_processed.cif
input_cifs\mp-1310460.cif,Add Ra at [2.38267837 0.94126867 1.49960344] to the cif file.,output_cifs\add_atom_action\mp-1310460_processed.cif
input_cifs\mp-1311133.cif,Add B at [6.65633148 7.62313246 3.52239408] to the cif file.,output_cifs\add_atom_action\mp-1311133_processed.cif
input_cifs\mp-1323.cif,Add Tm at [7.13240504 1.7582606  3.25283695] to the cif file.,output_cifs\add_atom_action\mp-1323_processed.cif
input_cifs\mp-1329989.cif,Add Pm at [5.87620876 8.34888069 0.39971497] to the cif file.,output_cifs\add_atom_action\mp-1329989_processed.cif
input_cifs\mp-1330925.cif,Add Se at [2.05943323 4.47687694 7.8378055 ] to the cif file.,output_cifs\add_atom_action\mp-1330925_processed.cif
input_cifs\mp-1337025.cif,Add Tc at [ 0.50651425 -0.65721898  2.30962087] to the cif file.,output_cifs\add_atom_action\mp-1337025_processed.cif
input_cifs\mp-1337931.cif,Add In at [17.37144713  4.65188736 16.23163156] to the cif file.,output_cifs\add_atom_action\mp-1337931_processed.cif
input_cifs\mp-1344766.cif,Add Mg at [5.25057229 4.59167139 5.41664664] to the cif file.,output_cifs\add_atom_action\mp-1344766_processed.cif
input_cifs\mp-1347018.cif,Add Co at [4.41221283 7.26924416 6.62630249] to the cif file.,output_cifs\add_atom_action\mp-1347018_processed.cif
input_cifs\mp-1348043.cif,Add Cr at [3.30327119 3.86565371 3.26235838] to the cif file.,output_cifs\add_atom_action\mp-1348043_processed.cif
input_cifs\mp-1350284.cif,Add Al at [ 1.17906262  0.9000999  13.07461359] to the cif file.,output_cifs\add_atom_action\mp-1350284_processed.cif
input_cifs\mp-1354141.cif,Add Ir at [13.71822223  7.61670388 10.55965523] to the cif file.,output_cifs\add_atom_action\mp-1354141_processed.cif
input_cifs\mp-13560.cif,Add Rf at [7.03393201 4.39686879 0.01121409] to the cif file.,output_cifs\add_atom_action\mp-13560_processed.cif
input_cifs\mp-1368020.cif,Add Og at [0.94067467 6.11173518 2.71197886] to the cif file.,output_cifs\add_atom_action\mp-1368020_processed.cif
input_cifs\mp-1370295.cif,Add Mc at [2.67096067 4.67062852 0.97029348] to the cif file.,output_cifs\add_atom_action\mp-1370295_processed.cif
input_cifs\mp-1373337.cif,Add Cf at [1.90153311 0.2411971  0.17510089] to the cif file.,output_cifs\add_atom_action\mp-1373337_processed.cif
input_cifs\mp-1376405.cif,Add Co at [0.66941274 4.71713538 4.22356753] to the cif file.,output_cifs\add_atom_action\mp-1376405_processed.cif
input_cifs\mp-1377393.cif,Add Ni at [11.26639113  1.87654625  6.90784943] to the cif file.,output_cifs\add_atom_action\mp-1377393_processed.cif
input_cifs\mp-1377991.cif,Add Zn at [3.64521375 5.39260599 3.80468515] to the cif file.,output_cifs\add_atom_action\mp-1377991_processed.cif
input_cifs\mp-1385417.cif,Add Pm at [6.19167298 3.18177331 2.5073016 ] to the cif file.,output_cifs\add_atom_action\mp-1385417_processed.cif
input_cifs\mp-1388114.cif,Add Cs at [1.37883982 3.32938559 2.63899864] to the cif file.,output_cifs\add_atom_action\mp-1388114_processed.cif
input_cifs\mp-1388425.cif,Add At at [ 2.87044517  4.76045212 10.86062596] to the cif file.,output_cifs\add_atom_action\mp-1388425_processed.cif
input_cifs\mp-1391777.cif,Add Np at [4.89403942 3.24915228 2.78100712] to the cif file.,output_cifs\add_atom_action\mp-1391777_processed.cif
input_cifs\mp-14005.cif,Add Pd at [0.68139964 3.4421619  2.67192882] to the cif file.,output_cifs\add_atom_action\mp-14005_processed.cif
input_cifs\mp-1401385.cif,Add B at [0.11380308 4.4976285  7.32900764] to the cif file.,output_cifs\add_atom_action\mp-1401385_processed.cif
input_cifs\mp-1405211.cif,Add Ce at [2.10743257 0.70710195 0.01097203] to the cif file.,output_cifs\add_atom_action\mp-1405211_processed.cif
input_cifs\mp-1412002.cif,Add Hf at [4.91615085 4.21319681 2.24606074] to the cif file.,output_cifs\add_atom_action\mp-1412002_processed.cif
input_cifs\mp-1419122.cif,Add S at [-2.43743212  5.54167073  0.67580525] to the cif file.,output_cifs\add_atom_action\mp-1419122_processed.cif
input_cifs\mp-1439.cif,Add Ta at [3.11848872 4.71509603 2.99936596] to the cif file.,output_cifs\add_atom_action\mp-1439_processed.cif
input_cifs\mp-14555.cif,Add Fr at [5.17828843 5.68943768 1.53533919] to the cif file.,output_cifs\add_atom_action\mp-14555_processed.cif
input_cifs\mp-14556.cif,Add Gd at [1.08871577 9.1722696  3.25272094] to the cif file.,output_cifs\add_atom_action\mp-14556_processed.cif
input_cifs\mp-1516666.cif,Add Na at [4.3963595  5.80195585 2.40449143] to the cif file.,output_cifs\add_atom_action\mp-1516666_processed.cif
input_cifs\mp-1517169.cif,Add Cf at [3.42550552 2.42884646 1.09694916] to the cif file.,output_cifs\add_atom_action\mp-1517169_processed.cif
input_cifs\mp-1517627.cif,Add Li at [2.9869882  1.10484852 1.4280626 ] to the cif file.,output_cifs\add_atom_action\mp-1517627_processed.cif
input_cifs\mp-1518007.cif,Add Sc at [5.2704626  4.25459876 0.2885275 ] to the cif file.,output_cifs\add_atom_action\mp-1518007_processed.cif
input_cifs\mp-1518014.cif,Add Sc at [0.54849618 3.6308595  0.36551896] to the cif file.,output_cifs\add_atom_action\mp-1518014_processed.cif
input_cifs\mp-1518246.cif,Add Lr at [5.07136742 3.49500509 4.51475459] to the cif file.,output_cifs\add_atom_action\mp-1518246_processed.cif
input_cifs\mp-1518458.cif,Add Ts at [4.01702687 3.09656146 2.97096019] to the cif file.,output_cifs\add_atom_action\mp-1518458_processed.cif
input_cifs\mp-1518757.cif,Add Kr at [0.16825229 3.46815989 4.68363474] to the cif file.,output_cifs\add_atom_action\mp-1518757_processed.cif
input_cifs\mp-1519002.cif,Add Nb at [3.69640642 1.50997898 2.58220684] to the cif file.,output_cifs\add_atom_action\mp-1519002_processed.cif
input_cifs\mp-1519698.cif,Add Be at [0.79441822 4.37944637 1.94813362] to the cif file.,output_cifs\add_atom_action\mp-1519698_processed.cif
input_cifs\mp-1519736.cif,Add Rh at [7.78976484 3.80082497 4.05262057] to the cif file.,output_cifs\add_atom_action\mp-1519736_processed.cif
input_cifs\mp-1519860.cif,Add C at [2.53359622 2.59553288 3.1653632 ] to the cif file.,output_cifs\add_atom_action\mp-1519860_processed.cif
input_cifs\mp-1519983.cif,Add Cm at [7.90145026 5.21927867 0.89139358] to the cif file.,output_cifs\add_atom_action\mp-1519983_processed.cif
input_cifs\mp-1519998.cif,Add Tl at [6.63400654 2.75307346 4.56813189] to the cif file.,output_cifs\add_atom_action\mp-1519998_processed.cif
input_cifs\mp-1520500.cif,Add Os at [5.14975137 7.4954122  1.86966293] to the cif file.,output_cifs\add_atom_action\mp-1520500_processed.cif
input_cifs\mp-1521011.cif,Add Ti at [4.63845685 4.9271573  4.08385555] to the cif file.,output_cifs\add_atom_action\mp-1521011_processed.cif
input_cifs\mp-1521056.cif,Add Po at [5.18693942 3.36416609 4.32828573] to the cif file.,output_cifs\add_atom_action\mp-1521056_processed.cif
input_cifs\mp-1521082.cif,Add W at [6.15604755 2.53989406 0.24795489] to the cif file.,output_cifs\add_atom_action\mp-1521082_processed.cif
input_cifs\mp-1521221.cif,Add Pu at [9.87489015 5.26029421 1.65130016] to the cif file.,output_cifs\add_atom_action\mp-1521221_processed.cif
input_cifs\mp-1521309.cif,Add Ar at [7.53872599 5.39022959 1.43239755] to the cif file.,output_cifs\add_atom_action\mp-1521309_processed.cif
input_cifs\mp-1521702.cif,Add Sg at [1.07791885 0.25544352 3.97659792] to the cif file.,output_cifs\add_atom_action\mp-1521702_processed.cif
input_cifs\mp-1522205.cif,Add Fr at [4.5808858  0.87822278 2.25591044] to the cif file.,output_cifs\add_atom_action\mp-1522205_processed.cif
input_cifs\mp-1522629.cif,Add He at [0.72894742 1.48193589 7.59811276] to the cif file.,output_cifs\add_atom_action\mp-1522629_processed.cif
input_cifs\mp-1522792.cif,Add Li at [4.4596426  5.097123   1.44856194] to the cif file.,output_cifs\add_atom_action\mp-1522792_processed.cif
input_cifs\mp-1523004.cif,Add Hg at [3.73916349 1.77421484 4.1995414 ] to the cif file.,output_cifs\add_atom_action\mp-1523004_processed.cif
input_cifs\mp-1523044.cif,Add Pb at [6.12678426 5.74279947 2.34006402] to the cif file.,output_cifs\add_atom_action\mp-1523044_processed.cif
input_cifs\mp-1523067.cif,Add Ca at [3.82912644 1.59855106 0.46095677] to the cif file.,output_cifs\add_atom_action\mp-1523067_processed.cif
input_cifs\mp-1523239.cif,Add Og at [4.0433808  4.94832387 4.26177249] to the cif file.,output_cifs\add_atom_action\mp-1523239_processed.cif
input_cifs\mp-15896.cif,Add Np at [7.49602433 5.98418735 5.17351897] to the cif file.,output_cifs\add_atom_action\mp-15896_processed.cif
input_cifs\mp-1643677.cif,Add Mo at [6.83698464 2.89595061 7.01371586] to the cif file.,output_cifs\add_atom_action\mp-1643677_processed.cif
input_cifs\mp-1645697.cif,Add Nd at [ 2.26317841 10.92408575  0.27383858] to the cif file.,output_cifs\add_atom_action\mp-1645697_processed.cif
input_cifs\mp-1661789.cif,Add Pb at [0.82407379 2.58708496 1.66846357] to the cif file.,output_cifs\add_atom_action\mp-1661789_processed.cif
input_cifs\mp-1661936.cif,Add Ga at [1.45347687 2.4348446  2.40529463] to the cif file.,output_cifs\add_atom_action\mp-1661936_processed.cif
input_cifs\mp-1662795.cif,Add Br at [1.579823   5.70564805 2.41123897] to the cif file.,output_cifs\add_atom_action\mp-1662795_processed.cif
input_cifs\mp-1666930.cif,Add Ni at [4.08073559 0.92627261 0.39072426] to the cif file.,output_cifs\add_atom_action\mp-1666930_processed.cif
input_cifs\mp-17024.cif,Add Ru at [-1.29160845  5.02709355  9.3646608 ] to the cif file.,output_cifs\add_atom_action\mp-17024_processed.cif
input_cifs\mp-17282.cif,Add I at [7.41387935 3.41681424 6.07108347] to the cif file.,output_cifs\add_atom_action\mp-17282_processed.cif
input_cifs\mp-17344.cif,Add Pm at [-3.5869084   3.5291693  12.79567578] to the cif file.,output_cifs\add_atom_action\mp-17344_processed.cif
input_cifs\mp-17676.cif,Add Ce at [2.70835761 3.58172744 5.83010255] to the cif file.,output_cifs\add_atom_action\mp-17676_processed.cif
